ID,Responsable,Plataforma,Fecha_Recolección,Texto_Original,URL_Original,Usuario_ID_Anonimizado,Clase_Toxicidad,Subclase_Toxicidad,Grupos_Afectados,Lenguaje_Dialectal,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,Confianza_Clasificador,Notas_Etiquetador,Validado,Validador,Fecha_Validacion,Acuerdo_Validador,Razon_Desacuerdo,Cohen_Kappa,Listo_Entrenamiento
501,Willian,X,2026-07-13,"Mi madrecita a sus más de 60 años volvió a emprender. La pueden encontrar en ese localito en la décima avenida sur, calle Darío González, San Jacinto, por el Don Pollo autoservicio en San Jacinto. Llegue por #pupusas tortas, hot dogs, almuerzos y más",https://x.com/favitapd/status/2076484944218439972,USER_001,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.95,"Emprendimiento familiar, comida salvadoreña, sin agresión ni carga negativa.",NO,,,,N/A,,NO
43,Dressler,Facebook,7/6/2026,Noa Quiroga tengo un amigo madridistas y fans de cr7 que siempre decía eso jaja pero se le olvidaba que argentina es toda una selección todos corren por el,https://www.facebook.com/david.candia.5249?comment_id=Y29tbWVudDoxNTQ0NzY0NDQ0MzQ4NzM3XzIwODE4MDQxODI1NDY5MjA=,USER_043,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.71,requiere verificacion y validacion,No,,,,,,NO
1028,Willian,Facebook,2026-07-14,"Los latinos somos los mas racistas , nunca tomarian un nombre de un jugador africano",https://www.facebook.com/giio.ramirez.2025?comment_id=Y29tbWVudDoxNTMwODM1MDQ1NzU1NTk3XzE5MjU5MzE1OTE0MzI4NzE=,USER_407,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.65,"Autocrítica social sobre patrones de nombres, comentario reflexivo sin agresión a nadie específico. Caso difícil.",NO,,,,N/A,,NO
090,Cristian,X,2026-05-30,"Jajajajaja no tienen idea de como gozo cuando leo a esos gorgojos de mierda 😂😂😂😂 Es un orgasmo verlos rabiar echando espuma del hocico despotricando al publicar su impotencia como esta gorgoja cerota jajajaja no le queda otra que llorar. Sufrí, mierdera 😂",https://x.com/VengadorSV/status/1897651020341092553,USR_00000060,Acoso,Ataque personal,Persona Individual,Salvadoreño,Sí,Sí,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: cerota, mierda; jerga salvadoreña: hocico).",No,,,,,,Sí
939,Willian,X,2026-07-14,Ya basta de derechos humanos cerotes!! El unico marero bueno es el muerto!,https://x.com/sirr_juan/status/1761515463735975966,USER_320,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.8,Rechazo a derechos humanos combinado con el dicho de incitación.,NO,,,,N/A,,NO
53,Dressler,Facebook,6/9/2026,"6m
Sobre todo sigan soñando que sacaran a Argentina del mundial",https://www.facebook.com/profile.php?comment_id=Y29tbWVudDoxNTI0OTE1MTYyOTgwNjA0XzQ0MDU5OTkxNjYzOTY0NjY=,USER_053,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.86,requiere verificacion y validacion,No,,,,,,NO
1114,Willian,Facebook,2026-07-14,Son básicamente aviones charters!!!,https://www.facebook.com/carlosmauricio.membrenoramirez?comment_id=Y29tbWVudDoxMzk3NDEzMjkyNTYyOTI3XzEwMTg3NDg2NjQyNjI2Njg=,USER_491,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.85,"Comentario informativo sobre tipo de aeronave, neutral.",NO,,,,N/A,,NO
301,Cristian,X,2026-06-07,Marciano cojín el come mierda mas pendejo una deshonra q esta mierda sea salvadoreño perro vasura,https://x.com/JoseC73291/status/2060143922031051201,USR_00000236,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejo, mierda; jerga salvadoreña: perro).",No,,,,,,Sí
25,Dressler,X,6/10/2026,Malditos judíos de mierda,https://x.com/FERNANDO4330/status/2077524475248091264,USER_025,Discurso de odio,Antisemitismo,Personas judías,General Espa�ol,NO,NO,NO,0.81,requiere verificacion y validacion,No,,,,,,NO
197,Cristian,Facebook,2026-06-25,"Que no joda y estos pdjos piensan que 🤔 en todo lugar es obligatorio dejarlos entrar están cagados si así piensan en un lugar sea Restaurante, discoteca, etc tienen normas y se reservan el derecho de admisión y si alguien no llena ese perfil sencillo no entra por más que se pongan a llorar 😢 y de paso en esos lugares se llega a gastar y no a pedir",https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid079iZpNMZqt4GSEum3Xb1cYa59hHuFNR8gmP6cFjURrZD2Da4SCaqi2UhLZo8xdiRl?comment_id=1123646806467291,USR_00000113,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
266,Cristian,X,2026-06-02,"Muy cierto y también ahora sabemos que las ong fachadas en El Salvador eran parte de la alcahuetería de estos gobiernos mierda del FMLN y ARENA, AHORA RECURREN A INSTANCIAS INTERNACIONALES PORQUE EL SALVADOREÑO YA NO LES CREE, pero tengan en cuenta algo, que mientras nosotros decidamos quienes nos gobiernan y mientras nosotros el pueblo estemos conformes con los resultados que este gobierno nos da NO VAMOS A RETROCEDER NO VAMOS A REGRESAR A EL SALVADOR QUE USTEDES TANTO AÑORAN GORGOJOS DEL CARAJO.",https://x.com/paizsv7/status/2041142157478641713,USR_00000199,Lenguaje Ofensivo,Burla,Partido Político,General Español,No,No,Sí,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Menciona El Salvador, pero no basta para inferir dialecto local. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
159,Dressler,Facebook,6/8/2026,Ahora que ban a decir Infantino es el culpable,https://www.facebook.com/profile.php?comment_id=Y29tbWVudDoxNjA4MTM2MTM0NjU1Mzk1XzIwMDM1MTQ1NDM2MjQzOTU=,USER_159,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.73,requiere verificacion y validacion,No,,,,,,NO
453,Cristian,Facebook,2026-07-12,Ya sintio el verdadero terror de las redes el pipian,https://www.facebook.com/TUmundoESV/posts/pfbid027jMSFZuzMCMCwm36XQYaPv5CrkVmvRHAYAmDYYZSjqJKs4Rxejoiewyu6WNn1zPpl?comment_id=981867944140343,USR_00000085,No Tóxico,No Aplica,Ninguno,Salvadoreño,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (jerga salvadoreña: pipian).",No,,,,,,Sí
362,Cristian,X,2026-06-07,"el problema de la música hoy día es que todos quieren ser cantantes pero por supuesto ninguno tiene puta idea de solfeo, los compositores les dan las canciones hechas",https://x.com/EltitoMor1/status/2063410519004913746,USR_00000285,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: puta).",No,,,,,,Sí
163,Cristian,Facebook,2026-06-25,un mierda tener q estar viendo esto,https://www.facebook.com/lacheradasalvadorena/posts/pfbid02Hg6FQd2hEF5YitCYJ2UCTx5u71tm54oXbAu4zc2mvvQaVw9mrRzRpcbyQRtSEXsBl?comment_id=1195206815811839,USR_00000079,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
360,Cristian,Facebook,2026-06-26,Cada quien se viste cómo quiere y hace el ridículo como quiere después dicen que las critican y ellas mismas tiene la culpa,https://www.facebook.com/permalink.php?story_fbid=pfbid024bJM7imgkyb9FFLZcQeD5GGRxuYSRjPBqJ3g23vRZ6dCaVddAKh9MccuhhVgvkkbl&id=100076242561758&comment_id=800965608964982,USR_00000276,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,Sí,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: ridiculo).",No,,,,,,Sí
220,Cristian,Facebook,2026-06-25,Que asquito 😂😂,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid02p4xge5xiyK7H7i4Zbxncp3Wn8EEKbfbmCTgjEWrzReYu1MV8XaCsBQxBr86hX5y1l?comment_id=1154703396240447,USR_00000136,No Tóxico,No Aplica,Ninguno,General Español,Sí,Sí,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
93,Dressler,X,5/30/2026,"Perder 2 semifinales contra Argentina seguidas debe doler mucho, que suerte que soy Argentino y no se que es eso de perder, suerte en tu pais lleno de musulmanes, indios y negros de mierda",https://x.com/gabylenhaal/status/2077554038002835676,USER_093,Discurso de odio,Racismo,Personas negras,General Espa�ol,NO,NO,NO,0.8,requiere verificacion y validacion,No,,,,,,NO
407,Cristian,X,2026-06-07,"En El Salvador los asesinatos cuando se encerró de por vida a los delincuentes de mierda bajaron de 30 por dia a 30 en un año, pero segun vos, Bukele es un fracasado hijo de puta, porque le mataron 30 personas en un año, para vos es 0 o que sean los maximos posibles, sos tarada",https://x.com/AdamSmith1770/status/2062316891243175995,USR_00000316,Acoso,Ataque personal,Funcionarios Públicos,Salvadoreño,No,No,Sí,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: hijo de puta, mierda, puta; jerga salvadoreña: sos, vos).",No,,,,,,Sí
062,Cristian,Facebook,2026-06-14,Gana más en puteeo q ahí,https://www.facebook.com/claritodkm/posts/pfbid02HAiNsLeRLaA2JZCMvx1Neh46NZ7QmaTCb1kwf7AktQzBr6GUyNh26TLKTE7dBKtal?comment_id=25217729821197540,USR_00000062,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
78,Dressler,X,6/8/2026,"Ya, pero no son sudacas de mierda como tu y los tuyos.",https://x.com/Meyerpanz88/status/2077439713128984993,USER_078,Discurso de odio,Xenofobia,Personas latinoamericanas,General Espa�ol,NO,NO,NO,0.7,requiere verificacion y validacion,No,,,,,,NO
98,Dressler,X,5/31/2026,"Indios de mierda, siempre tiene que ser protagonistas",https://x.com/andresdita/status/2077378367381209367,USER_098,Discurso de odio,Racismo,Personas indígenas,General Espa�ol,NO,NO,NO,0.79,requiere verificacion y validacion,No,,,,,,NO
084,Cristian,X,2026-05-30,No saben el proceso y hablan a lo pendejo … que Paloma!!!,https://x.com/Imthejoker503/status/1891764921786040580,USR_00000051,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
295,Cristian,Facebook,2026-06-25,La chantal llora porque el lo detonó por primara ves y ala ajeja le gusto 😝,https://www.facebook.com/espectaculos.sv/posts/pfbid02tq9qkdgkpU9YFmx8rjcvjt7n84rFCQmJ5EsdUoGQBL4dRrzK6NnG872nkJNmMMvhl?comment_id=1305616357633494,USR_00000211,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
17,Dressler,X,6/3/2026,Inglaterra: listo ya les ganamos 1 a 0 a estos sudacas de mierda Enzo Fernández y el Toro Martínez en los últimos 10 minutos:,https://x.com/MauroFdz/status/2077534553208660395,USER_017,Discurso de odio,Xenofobia,Personas latinoamericanas,General Espa�ol,NO,NO,NO,0.79,requiere verificacion y validacion,No,,,,,,NO
188,Dressler,X,6/27/2026,Los moros de mierda son asi,https://x.com/Noestoyenvena/status/2076959468936372466,USER_188,Discurso de odio,Islamofobia,Personas musulmanas,General Espa�ol,NO,NO,NO,0.75,requiere verificacion y validacion,No,,,,,,NO
130,Cristian,Facebook,2026-06-24,A terminar estás ratas,https://www.facebook.com/elenavillatorooficial/posts/pfbid02u8HniWkFwgMaUzHnNw4AYfjPrkCWqF9AgDQb9Qs9BBATjN8RB3NcA5iBiG2EWYv6l?comment_id=2452022065281483,USR_00000017,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
1118,Willian,Facebook,2026-07-14,Que belleza de gatito,https://www.facebook.com/soylavozdelossinvoz?comment_id=Y29tbWVudDoxMzk3MzU2NjU5MjM1MjU3Xzk3MzQyNDA5NTcyODczOA==,USER_495,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Comentario tierno sobre un gatito, positivo.",NO,,,,N/A,,NO
298,Cristian,X,2026-06-07,"Alguien le puede pasar fotos de tik tokers talando árboles a lo pendejo y depredando el hábitat de muchas especies, a esta honorable y culta salvadoreña 🤡🤡....",https://x.com/elcanacass1/status/2060146623611613391,USR_00000233,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
933,Willian,X,2026-07-14,"Marero Visto Marero Muerto...

... así DEBE ser la #GuerraContraPandillas 
https://
x.com/CronicaPolicia
/CronicaPolicial/status/1539354249582239744
…",https://x.com/jarmonteagudo/status/1539587210021855236,USER_302,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,SI,0.8,Endorso del dicho de incitación como método correcto de la 'Guerra Contra Pandillas'.,NO,,,,N/A,,NO
214,Cristian,X,2026-06-02,"Vos podés seguir comiendo mierda con el gran calor en San Miguel, pero yo quiero ese calor de mierda para San Salvador pelon cerote",https://x.com/Salvi01011992/status/2058417823861399929,USR_00000160,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: cerote, mierda; jerga salvadoreña: cerote, vos).",No,,,,,,Sí
190,Dressler,X,6/9/2026,"Chorradas. Sí algún gitano hace algo, por poco que sea, el ""putos gitanos de mierda"" no falla",https://x.com/Oscar39100220/status/2076747428330693106,USER_190,Discurso de odio,Antigitanismo,Personas gitanas,General Espa�ol,NO,NO,NO,0.86,requiere verificacion y validacion,No,,,,,,NO
497,Cristian,X,2026-07-08,SALVADOREÑO ERES MAS NEGRO QUE EL BARRO Y MIRA LA MARICADA QUE FAVORECES HIJUEPUTA MOGOLICO,https://x.com/Santiag72979346/status/2074619733777797319,USR_00000381,Discurso de Odio,Racismo,Grupo Étnico,Salvadoreño,No,No,No,0.86,"Ataca o degrada a un grupo identificable mediante insulto o generalización. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: hijueputa; jerga salvadoreña: hijueputa).",No,,,,,,Sí
130,Dressler,Facebook,7/2/2026,Disfuta que llegando a casa tenes que ir a trabajar mesero,https://www.facebook.com/jose.garcia.2324?comment_id=Y29tbWVudDoxNTQ0ODI0OTExMDA5MzU3XzE1MTI3NDA3MDAxNDg3NTM=,USER_130,Discurso de odio,Burla por condición socioeconómica,Personas en situación de pobreza o precariedad,General Espa�ol,SI,SI,NO,0.87,requiere verificacion y validacion,No,,,,,,NO
540,Willian,X,2026-07-13,"El artista es un loco...

#artista #artesv #TeatroLuisPoma #teatroElSalvador",https://x.com/TeatroLuisPoma/status/1303366315181305859,USER_029,No Tóxico,N/A,N/A,Español Estándar,NO,SI,NO,0.9,"Frase ligera sobre artistas ('el artista es un loco'), tono afectuoso/humorístico, sin agresión.",NO,,,,N/A,,NO
361,Cristian,Facebook,2026-06-26,Facebook debería incluir una reacción de GUACALA 🤮 🤢 ante algunas publicaciones.,https://www.facebook.com/permalink.php?story_fbid=pfbid024bJM7imgkyb9FFLZcQeD5GGRxuYSRjPBqJ3g23vRZ6dCaVddAKh9MccuhhVgvkkbl&id=100076242561758&comment_id=885213767621838,USR_00000277,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
370,Cristian,X,2026-06-07,"El BCT es una empresa privada! Desde cuándo el chavismo es ""comunista"" ""zurdo de mierda"" q quiere eliminar la empresa privada? Porq hasta hace 48h uds, la Presidenta y el Acosador Sexual Rodrigo Chaves eran pro dictadura capitalista. Uds los de su especie, leen lo q escriben?🤦🏻‍♀️",https://x.com/Manue_SV/status/2063046008167088417,USR_00000291,Lenguaje Ofensivo,Burla,Partido Político,General Español,No,No,Sí,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
843,Willian,X,2026-07-14,"Muchos dicen q pena de muerte y grupos de exterminio no son opción, pero mejor matar mareros que mueran ciudadanos honrados. Ya es el colmo.",https://x.com/elvoto56sv/status/705460078766194688,USER_227,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,SI,0.8,Endorso explícito de matar mareros en el debate sobre pena de muerte/grupos de exterminio.,NO,,,,N/A,,NO
309,Cristian,Facebook,2026-06-26,El bobo eres tu y el traidor TU Bur,https://www.facebook.com/groups/646041785557206/posts/3334925016668856/?comment_id=3334941933333831,USR_00000225,No Tóxico,No Aplica,Persona Individual,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
912,Willian,X,2026-07-14,"#EUNiñasUltrajadas los culpables de este delito junto con las secuestradores, asesinos y mareros deben de ser condenados a pena de muerte",https://x.com/Rojonotecallen/status/822106756729946117,USER_296,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,SI,0.65,"Metáfora médica de eliminación ('extirpar desde la médula') aplicada a mareros, con referencia a proyecto de ley.",NO,,,,N/A,,NO
522,Cristian,X,2026-07-08,"Si soy veneco habiendo nacido en el salvador con madre y padre salvadoreño, xenófobicode verdad te jodieron tanto los venecos? Pendejo culo roto xdddd",https://x.com/Mr_redrex/status/2072822688523977014,USR_00000403,Acoso,Ataque personal,Persona Individual,General Español,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Menciona El Salvador, pero no basta para inferir dialecto local. Evidencia léxica (obscenidad: pendejo, culo).",No,,,,,,Sí
